"","x"
"22309",0.320979901922588
"22310",0.389588796093117
"22311",0.465870663173662
"22312",0.301936821248048
"22313",0.383062454179953
"22314",0.356813960702293
"22315",0.465337269228667
"22316",0.482940320487478
"22317",0.415531467235551
"22318",0.420810287127797
"22319",0.311646766732243
"22320",0.412604817989723
"22321",0.412276167133749
"22322",0.539230458100056
"22323",0.413506228740583
"22324",0.656116075632375
"22325",0.380540565799873
"22326",0.483688552765329
"22327",0.422408654367223
"22328",0.350614779252781
"22329",0.399308910713776
"22330",0.462386945775089
"22331",0.345818583292278
"22332",0.390138186184455
"22333",0.28597090987892
"22334",0.368495111427828
"22335",0.35236535808275
"22336",0.385082243966698
"22337",0.311112913846922
"22338",0.214875500197505
"22339",0.430237865115581
"22340",0.422150405489302
"22341",0.633122373718313
"22342",0.339461621031238
"22343",0.421030542451692
"22344",0.501457340781317
"22345",0.456946636676058
"22346",0.386504684547097
"22347",0.397513607475392
"22348",0.35415610631887
"22349",0.408952023441299
"22350",0.214550117047663
"22351",0.642621360612201
"22352",0.121720546450012
"22353",0.386337117385172
"22354",0.261662714792618
"22355",0.545861762072677
"22356",0.396991744299989
"22357",0.504330610292114
"22358",0.433073086749297
"22359",0.22094399510753
"22360",0.508729654450539
"22361",0.349738126320994
"22362",0.303215709997196
"22363",0.50071625521621
"22364",0.302448910169245
"22365",0.350831416674496
"22366",0.301711468543838
"22367",0.582732230480247
"22368",0.460679397470785
"22369",0.353382753785172
"22370",0.500289771807314
"22371",0.369504413300539
"22372",0.469657694088939
"22373",0.451254380496107
"22374",0.373182568700881
"22375",0.366893288560061
"22376",0.356857238719841
"22377",0.27076707665798
"22378",0.407540215252449
"22379",0.401511370816753
"22380",0.295822003491666
"22381",0.273788560666256
"22382",0.257324338749724
"22383",0.317157062422479
"22384",0.533316061595862
"22385",0.462381473865452
"22386",0.4426305142521
"22387",0.334308821242708
"22388",0.406892574655302
"22389",0.484565955350234
"22390",0.399407769428773
"22391",0.227995176841013
"22392",0.344820896981164
"22393",0.425761693689174
"22394",0.405301795489163
"22395",0.452279222895388
"22396",0.358851637564518
"22397",0.295778578428191
"22398",0.460794805931142
"22399",0.507689155373299
"22400",0.291813457545153
"22401",0.335398694926259
"22402",0.458293109751151
"22403",0.285476230907313
"22404",0.300950173941351
"22405",0.526442341719628
"22406",0.455901849834013
"22407",0.492743114600125
"22408",0.402651671380334
"22409",0.329823825976883
"22410",0.267787606805012
"22411",0.332906256650402
"22412",0.33648484081876
"22413",0.316528864147784
"22414",0.266219922718398
"22415",0.24844939435196
"22416",0.482869105156004
"22417",0.435045650877267
"22418",0.604360893198377
"22419",0.359210254439575
"22420",0.37984082593561
"22421",0.311643228045568
"22422",0.383199922690887
"22423",0.56122524537671
"22424",0.334769636678105
"22425",0.516915502742621
"22426",0.304060936602874
"22427",0.454137943501025
"22428",0.424287190339894
"22429",0.350280973553006
"22430",0.440620584803965
"22431",0.482754153820185
"22432",0.327031917386037
"22433",0.365402432975689
"22434",0.343117025124277
"22435",0.370395068549416
"22436",0.313975734411341
"22437",0.266338141729581
"22438",0.500643029273498
"22439",0.489521965859186
"22440",0.390290067644917
"22441",0.473616510040221
"22442",0.238038810981789
"22443",0.198889803129516
"22444",0.404316399403096
"22445",0.419218685269584
"22446",0.544800271609769
"22447",0.446169776190026
"22448",0.424850636969521
"22449",0.33756529146592
"22450",0.415106727866222
"22451",0.272413879245894
"22452",0.346597532547389
"22453",0.392956060440886
"22454",0.314757042401036
"22455",0.49474843051627
"22456",0.332094224675795
"22457",0.370679664084984
"22458",0.469580358016715
"22459",0.165464176315477
"22460",0.334415341563548
"22461",0.506837152815361
"22462",0.463882037854898
"22463",0.373379655139174
"22464",0.472764425408166
"22465",0.426224132341929
"22466",0.437157177448415
"22467",0.347118228204007
"22468",0.473366665352863
"22469",0.25740621480082
"22470",0.514405502000332
"22471",0.333457013243977
"22472",0.481942879369581
"22473",0.269206950511844
"22474",0.562102594657929
"22475",0.485668574480906
"22476",0.395723428489652
"22477",0.513888610541447
"22478",0.325310072981297
"22479",0.355936570000373
"22480",0.446804612395094
"22481",0.298777475201219
"22482",0.238404746606788
"22483",0.481839800527541
"22484",0.417415891370564
"22485",0.423751564794537
"22486",0.455215504142711
"22487",0.551578835616676
"22488",0.481883612547919
"22489",0.343480820610186
"22490",0.486389234140829
"22491",0.290148574770473
"22492",0.448479909290551
"22493",0.411840116999173
"22494",0.491174241657362
"22495",0.32638302990512
"22496",0.394696914680505
"22497",0.455673293427649
"22498",0.398393559118245
"22499",0.340798158286217
"22500",0.281122822888949
"22501",0.342299185479816
"22502",0.538404049236568
"22503",0.37165178493906
"22504",0.605119472662371
"22505",0.436695066030229
"22506",0.406855451664836
"22507",0.351815448487315
"22508",0.340133633207962
"22509",0.314868548743722
"22510",0.409605047845985
"22511",0.312136461542356
"22512",0.362451869261409
"22513",0.44573245534252
"22514",0.204446003544313
"22515",0.385642532687385
"22516",0.609095817339562
"22517",0.426214314257163
"22518",0.340953587235632
"22519",0.393028348941602
"22520",0.347667221841335
"22521",0.479206251845045
"22522",0.200280738731
"22523",0.486233257473257
"22524",0.349748306283959
"22525",0.484256581593787
"22526",0.363740367006848
"22527",0.310813880621322
"22528",0.647231596555253
"22529",0.467869932665372
"22530",0.395399178817733
"22531",0.291852684967736
"22532",0.358444472351667
"22533",0.514428271371105
"22534",0.511098043700234
"22535",0.427345834398844
"22536",0.350585381297368
"22537",0.4532087775879
"22538",0.419823204018015
"22539",0.356716328071644
"22540",0.357044435281203
"22541",0.323703488236352
"22542",0.329720699661001
"22543",0.338123088352112
"22544",0.267545834044832
"22545",0.286720783834077
"22546",0.5040510829834
"22547",0.378121416464054
"22548",0.473866038418652
"22549",0.365269701446087
"22550",0.479001811196532
"22551",0.333883517106004
"22552",0.376740169872106
"22553",0.521476177211844
"22554",0.427442026507284
"22555",0.371843875312054
"22556",0.422515782923376
"22557",0.548454397282229
"22558",0.496291939388863
"22559",0.692554774623174
"22560",0.254397649311327
"22561",0.240136080362062
"22562",0.377434121274832
"22563",0.330691708740631
"22564",0.416037924566328
"22565",0.309762553289589
"22566",0.415137848044975
"22567",0.621917327753685
"22568",0.598863460162001
"22569",0.365217266892353
"22570",0.45111781464095
"22571",0.314161207353209
"22572",0.45029269875357
"22573",0.431512532377871
"22574",0.495714956374479
"22575",0.354360508502778
"22576",0.425436339223797
"22577",0.349082387024857
"22578",0.519137288921596
"22579",0.468458754922333
"22580",0.185029408803916
"22581",0.340986858232987
"22582",0.51833213330755
"22583",0.31410980047112
"22584",0.419333548377981
"22585",0.493386425836852
"22586",0.359639223019349
"22587",0.37419822061673
"22588",0.522253258025289
"22589",0.375415978626105
"22590",0.399038136067281
"22591",0.423532752332533
"22592",0.458550323609455
"22593",0.466990758779667
"22594",0.539528433318768
"22595",0.359402020732177
"22596",0.433205594702316
"22597",0.175214252400166
"22598",0.482245177139797
"22599",0.599871161335368
"22600",0.459330062195801
"22601",0.355725804395413
"22602",0.342068676548146
"22603",0.336957103001089
"22604",0.269415929444572
"22605",0.534870571294576
"22606",0.44893526205833
"22607",0.415610479512419
"22608",0.447563947152003
"22609",0.451300698532819
"22610",0.415636732793022
"22611",0.479413796635608
"22612",0.222025709069782
"22613",0.54103023851355
"22614",0.595382389503696
"22615",0.384214891507226
"22616",0.477172566042724
"22617",0.337578533531288
"22618",0.348346554544907
"22619",0.454682747965745
"22620",0.458509159309003
"22621",0.461897138147275
"22622",0.25153928783083
"22623",0.522475716290807
"22624",0.209922859108503
"22625",0.347477818943442
"22626",0.242585304689621
"22627",0.207279789165051
"22628",0.335950040442664
"22629",0.463387001446283
"22630",0.460011781379764
"22631",0.474782181469346
"22632",0.504403598629633
"22633",0.427553084644867
"22634",0.473758202969064
"22635",0.462717657791537
"22636",0.257880404897018
"22637",0.313072394899293
"22638",0.44865354396135
"22639",0.351470169477328
"22640",0.250538919494358
"22641",0.295896259398487
"22642",0.525429899186984
"22643",0.309109066360863
"22644",0.396324693422544
"22645",0.602384497248515
"22646",0.410376054357225
"22647",0.312541112572686
"22648",0.370039724839775
"22649",0.329829210318321
"22650",0.449531409763859
"22651",0.568309534869575
"22652",0.400204530918342
"22653",0.364177370497387
"22654",0.259927559680441
"22655",0.293822683680068
"22656",0.298121443686325
"22657",0.392934417136257
"22658",0.380945792122683
"22659",0.296995559868106
"22660",0.465322723019842
"22661",0.472281438480488
"22662",0.371478412191653
"22663",0.378284280011891
"22664",0.572825211760155
"22665",0.554756224496722
"22666",0.536247179744931
"22667",0.434828468622948
"22668",0.441958260491588
"22669",0.608935064728501
"22670",0.470069376050753
"22671",0.204104543130092
"22672",0.438399870217423
"22673",0.279046885236521
"22674",0.28755108221102
"22675",0.455016041411561
"22676",0.463992415116033
"22677",0.410203955840457
"22678",0.427748046405681
"22679",0.345623824780161
"22680",0.533166515174933
"22681",0.356110597934613
"22682",0.5252329658021
"22683",0.380857821720276
"22684",0.383467736700473
"22685",0.421329376984123
"22686",0.343391159195075
"22687",0.420033555154622
"22688",0.287256858721113
"22689",0.473851498866244
"22690",0.349675361525831
"22691",0.55317461034823
"22692",0.35566944428329
"22693",0.394695074016442
"22694",0.280505341798941
"22695",0.386784952494651
"22696",0.501553977342567
"22697",0.413659462551045
"22698",0.356479903572983
"22699",0.382476925250041
"22700",0.350548890836855
"22701",0.335366417338954
"22702",0.498241409058222
"22703",0.434754534444531
"22704",0.483685803777078
"22705",0.466764096543255
"22706",0.425368937417313
"22707",0.406009047982192
"22708",0.4923589165286
"22709",0.401147969200194
"22710",0.377382637301545
"22711",0.43644758286308
"22712",0.437700922652334
"22713",0.3490283173717
"22714",0.31359257694827
"22715",0.360077596657617
"22716",0.482546930415742
"22717",0.390142173706135
"22718",0.480392789005744
"22719",0.517307033611225
"22720",0.294589192288013
"22721",0.30368578958101
"22722",0.473475509659621
"22723",0.578435532701672
"22724",0.308992373897217
"22725",0.358992265139254
"22726",0.262583390142731
"22727",0.489982500198215
"22728",0.591265460772392
"22729",0.320690159775621
"22730",0.263556965269317
"22731",0.447688349384004
"22732",0.450530167357803
"22733",0.194641140482731
"22734",0.301813010301158
"22735",0.433181240184593
"22736",0.28891702030888
"22737",0.429781213470719
"22738",0.333765995640999
"22739",0.520973108759391
"22740",0.40248472582538
"22741",0.348106505701818
"22742",0.460738579336964
"22743",0.46815142813477
"22744",0.361759684144589
"22745",0.467051444145569
"22746",0.632909355942789
"22747",0.611284142350098
"22748",0.328576790062505
"22749",0.288326544376772
"22750",0.494892520826939
"22751",0.472878391266356
"22752",0.434064772814234
"22753",0.511603507113873
"22754",0.266862207889165
"22755",0.460832495832083
"22756",0.350651821288125
"22757",0.491242458803197
"22758",0.536249041364362
"22759",0.481919962461613
"22760",0.475119271129667
"22761",0.60446504597662
"22762",0.503755601404835
"22763",0.23701021855469
"22764",0.377046675930675
"22765",0.510385546558442
"22766",0.446406676372513
"22767",0.501614575380558
"22768",0.372034266087245
"22769",0.469383286895941
"22770",0.400909429686233
"22771",0.545345953795878
"22772",0.453871345615145
"22773",0.314221458653607
"22774",0.237823959818313
"22775",0.432848227778237
"22776",0.542010273041505
"22777",0.419340493908925
"22778",0.380798381034201
"22779",0.472785246871365
"22780",0.265286743627116
"22781",0.324863332499195
"22782",0.503233534407864
"22783",0.602705242905212
"22784",0.539171496948385
"22785",0.472673674033345
"22786",0.495360726651029
"22787",0.32106979260868
"22788",0.324067623612011
"22789",0.302270768522913
"22790",0.467709916915765
"22791",0.434500144967057
"22792",0.300471710635971
"22793",0.299538203010076
"22794",0.234889985364394
"22795",0.22771342251739
"22796",0.468215084939457
"22797",0.279846140251508
"22798",0.377906228783788
"22799",0.41878860896003
"22800",0.59336497490608
"22801",0.50373808412659
"22802",0.371921724592048
"22803",0.398853408753328
"22804",0.331245084761796
"22805",0.471979561107563
"22806",0.626075596234303
"22807",0.664986618306679
"22808",0.524876105429726
"22809",0.350871770535547
"22810",0.697332544877108
"22811",0.306576602128291
"22812",0.415730522723577
"22813",0.35971615716194
"22814",0.407589020698036
"22815",0.380513323205763
"22816",0.420062817448379
"22817",0.4322543728862
"22818",0.326779704819124
"22819",0.406730247380925
"22820",0.36389792193591
"22821",0.638149057731217
"22822",0.370677457224454
"22823",0.477877297498668
"22824",0.232670927130093
"22825",0.33132108883044
"22826",0.381219822300342
"22827",0.527110322439873
"22828",0.486932971840559
"22829",0.441841862847425
"22830",0.392323989771855
"22831",0.314511638627791
"22832",0.367925162717834
"22833",0.426386475836245
"22834",0.455578245939666
"22835",0.247569725156431
"22836",0.389703126485475
"22837",0.431528952395311
"22838",0.372158250463146
"22839",0.409029494527446
"22840",0.363578226433817
"22841",0.388643085566864
"22842",0.522732135038278
"22843",0.198589013608123
"22844",0.607561138738333
"22845",0.542464566509064
"22846",0.437670288271595
"22847",0.605453727429111
"22848",0.339710144848953
"22849",0.427904647019736
"22850",0.380072366710147
"22851",0.372204555633978
"22852",0.461870905016665
"22853",0.350622628610248
"22854",0.404825169580866
"22855",0.469511830306222
"22856",0.387231470059778
"22857",0.423049704228918
"22858",0.446726055203636
"22859",0.41740830684221
"22860",0.437169638295567
"22861",0.369744487028393
"22862",0.392174491098928
"22863",0.408690933184623
"22864",0.375326822065707
"22865",0.476022411314953
"22866",0.498155648298937
"22867",0.388758772727854
"22868",0.571003343115255
"22869",0.389585473999462
"22870",0.31404211476461
"22871",0.430575717276928
"22872",0.45532055992267
"22873",0.291387757369982
"22874",0.393186782458928
"22875",0.454781752123433
"22876",0.324475765361976
"22877",0.633897696232279
"22878",0.527207741821919
"22879",0.30361681295123
"22880",0.229139867964901
"22881",0.359587918958221
"22882",0.343561991655776
"22883",0.457839917158299
"22884",0.564839668014904
"22885",0.407431698384494
"22886",0.437171631852174
"22887",0.348922062561726
"22888",0.322093284802397
"22889",0.425513751275898
"22890",0.609021470323626
"22891",0.331364538465431
"22892",0.372060515056985
"22893",0.382726765654066
"22894",0.420160342872309
"22895",0.349902176885206
"22896",0.336085773741804
"22897",0.325491368747747
"22898",0.442918909509263
"22899",0.316188133344755
"22900",0.375621352101823
"22901",0.228849042793765
"22902",0.527536980950227
"22903",0.489396726251333
"22904",0.343962666156163
"22905",0.288273939187316
"22906",0.518077868041778
"22907",0.316112942899883
"22908",0.359649731273782
"22909",0.548294134260732
"22910",0.388250504111859
"22911",0.334259383954376
"22912",0.511036691394194
"22913",0.492655156648003
"22914",0.428189868590633
"22915",0.313934953495327
"22916",0.569847374338913
"22917",0.421952799364657
"22918",0.569809618262691
"22919",0.636671283629966
"22920",0.38214210679442
"22921",0.363323145134429
"22922",0.287156577748439
"22923",0.310211552402699
"22924",0.317163421129605
"22925",0.489241963581978
"22926",0.271696689866707
"22927",0.387033263465041
"22928",0.297054381292683
"22929",0.31276170794925
"22930",0.164301946338816
"22931",0.36875329273965
"22932",0.278106216037823
"22933",0.425773655175017
"22934",0.324507494135718
"22935",0.250516441580995
"22936",0.438395041784302
"22937",0.205701820087391
"22938",0.468159388118376
"22939",0.381362375812146
"22940",0.339751051972253
"22941",0.436945773100187
"22942",0.407915654990225
"22943",0.319672242926971
"22944",0.431928712704854
"22945",0.304070064147018
"22946",0.411819197397092
"22947",0.33176566908561
"22948",0.375987042696159
"22949",0.339006369397572
"22950",0.315533869465157
"22951",0.48568867114695
"22952",0.302982185734543
"22953",0.278551802178512
"22954",0.514732740160955
"22955",0.464117871046281
"22956",0.258403197851685
"22957",0.346043231579887
"22958",0.518871643686519
"22959",0.355499706647696
"22960",0.129634171734314
"22961",0.50593650309734
"22962",0.333669072726063
"22963",0.471514204729947
"22964",0.514389752297666
"22965",0.509520901991167
"22966",0.346574920862495
"22967",0.455312677920148
"22968",0.33607318155828
"22969",0.344933365509748
"22970",0.34625747748289
"22971",0.322555847699208
"22972",0.354614878347186
"22973",0.509521779220667
"22974",0.354855856729988
"22975",0.432637181135543
"22976",0.542070302544565
"22977",0.527544622730982
"22978",0.374065485554272
"22979",0.292492461660836
"22980",0.525101048006363
"22981",0.426197070241071
"22982",0.474515963714078
"22983",0.292993489312607
"22984",0.516042682472501
"22985",0.353532698446755
"22986",0.288606199057221
"22987",0.498061672650753
"22988",0.401555673615166
"22989",0.466212774230931
"22990",0.446528710175743
"22991",0.382164969288505
"22992",0.514740972230999
"22993",0.441396927993408
"22994",0.362484359152875
"22995",0.566613881552948
"22996",0.500013106318969
"22997",0.433879598503853
"22998",0.466683560672071
"22999",0.581903457264588
"23000",0.453672871485349
"23001",0.330272308022838
"23002",0.410317229892501
"23003",0.512193030240193
"23004",0.493396546973303
"23005",0.330101639992702
"23006",0.443692345881407
"23007",0.399908497492336
"23008",0.387987192443558
"23009",0.44660035530566
"23010",0.276374644344443
"23011",0.395173465548105
"23012",0.210292315716218
"23013",0.434789798954528
"23014",0.53707304897121
"23015",0.395442026505539
"23016",0.308095256394347
"23017",0.311321428410203
"23018",0.468523729865373
"23019",0.295536310234207
"23020",0.384484820265247
"23021",0.627566945004262
"23022",0.29975307742382
"23023",0.383919245995965
"23024",0.459756940859038
"23025",0.381771722125721
"23026",0.228645690462153
"23027",0.446182998341227
"23028",0.36810883517038
"23029",0.42820511236287
"23030",0.323454970637446
"23031",0.526962031420995
"23032",0.544292321542534
"23033",0.412525135088842
"23034",0.428975949449088
"23035",0.329734360169173
"23036",0.377259548121671
"23037",0.317478116274426
"23038",0.401954249716205
"23039",0.441361930230675
"23040",0.244546353203867
"23041",0.358165888868364
"23042",0.46954193544846
"23043",0.463242633320116
"23044",0.319952637991435
"23045",0.464921977413083
"23046",0.344821302345075
"23047",0.27004608948136
"23048",0.399666448802202
"23049",0.433747942183823
"23050",0.430259009331345
"23051",0.402781467562101
"23052",0.444562228348329
"23053",0.306977129551225
"23054",0.539521664604051
"23055",0.523461285797316
"23056",0.22789403453244
"23057",0.52813460203213
"23058",0.534736245403694
"23059",0.589988419679877
"23060",0.324758489820398
"23061",0.436571562182264
"23062",0.401206046390776
"23063",0.338986349135526
"23064",0.339801519365298
"23065",0.261530355526967
"23066",0.530101648258049
"23067",0.45699886524154
"23068",0.455604493497774
"23069",0.430269313626064
"23070",0.492444507903586
"23071",0.469588197957544
"23072",0.386423926461417
"23073",0.319329960487656
"23074",0.305452166635778
"23075",0.546141186344392
"23076",0.418461419859703
"23077",0.284995947717496
"23078",0.489008719474744
"23079",0.470208986464777
"23080",0.391729767590354
"23081",0.477406450515685
"23082",0.495352739550025
"23083",0.473420219290529
"23084",0.455493018867963
"23085",0.295267726448713
"23086",0.378782464283989
"23087",0.448029712212185
"23088",0.439179349231972
"23089",0.587549286684948
"23090",0.466469688035198
"23091",0.366553985347754
"23092",0.425529296083346
"23093",0.411135998367712
"23094",0.397375163332276
"23095",0.477891215218488
"23096",0.439230319364912
"23097",0.628330581955091
"23098",0.258938288154016
"23099",0.423228669523903
"23100",0.396043975524352
"23101",0.387215203386431
"23102",0.491066314249739
"23103",0.266540336769892
"23104",0.327802748011957
"23105",0.488410301461648
"23106",0.551776556445768
"23107",0.418065023887268
"23108",0.416869912579161
"23109",0.466817507209819
"23110",0.421605539718206
"23111",0.370064504397029
"23112",0.402817640595791
"23113",0.535448513045211
"23114",0.305251667511188
"23115",0.330942439441296
"23116",0.313671148784077
"23117",0.430485247265337
"23118",0.384523384059086
"23119",0.443097534831478
"23120",0.538098110161756
"23121",0.340472559793182
"23122",0.56077431764632
"23123",0.376000888870471
"23124",0.484767061153366
"23125",0.384491100241147
"23126",0.330140037511584
"23127",0.4647390076724
"23128",0.34693101996877
"23129",0.262234134018261
"23130",0.559884302943929
"23131",0.363234120475675
"23132",0.254129153823197
"23133",0.384661559373909
"23134",0.249435669219807
"23135",0.516399806899605
"23136",0.341571589084385
"23137",0.374141301181233
"23138",0.454893778839968
"23139",0.314831008844145
"23140",0.173429737368314
"23141",0.46975461416217
"23142",0.478653039940535
"23143",0.483681849480802
"23144",0.393535976328962
"23145",0.471909887730319
"23146",0.69990826640734
"23147",0.55223596366918
"23148",0.357893750050676
"23149",0.411829866480829
"23150",0.303808904894226
"23151",0.60683810853944
"23152",0.371861592096155
"23153",0.380230431912173
"23154",0.330974210800619
"23155",0.476767191758379
"23156",0.360331257459486
"23157",0.439561428065734
"23158",0.427238900402526
"23159",0.443865263803099
"23160",0.509707920866883
"23161",0.469929448727015
"23162",0.271125263963785
"23163",0.30631818076872
"23164",0.338758378874537
"23165",0.29862894863465
"23166",0.637870900527909
"23167",0.323031217607947
"23168",0.419463020899694
"23169",0.22359563058103
"23170",0.572198251647162
"23171",0.333319749645979
"23172",0.442340772881163
"23173",0.365900344347886
"23174",0.50706273973307
"23175",0.357454934482176
"23176",0.496948448819559
"23177",0.477554218800437
"23178",0.25493322095085
"23179",0.564795610284681
"23180",0.465854022406868
"23181",0.296224675088077
"23182",0.40430207799243
"23183",0.323593902149017
"23184",0.68673480118321
"23185",0.458621883793518
"23186",0.434864642658488
"23187",0.39375851853381
"23188",0.35977991773825
"23189",0.250090201798469
"23190",0.52479959729212
"23191",0.355807497099431
"23192",0.558890291711421
"23193",0.312596636430879
"23194",0.394965373195301
"23195",0.537864121414226
"23196",0.449539341270479
"23197",0.369584570690931
"23198",0.468200137473984
"23199",0.289761878130598
"23200",0.476131490147359
"23201",0.393944665408169
"23202",0.638988280016647
"23203",0.489675536662424
"23204",0.274023473753839
"23205",0.373781275187869
"23206",0.387119218904929
"23207",0.395020067144585
"23208",0.527625238150577
"23209",0.557206840249806
"23210",0.295733238253923
"23211",0.327265815333801
"23212",0.299518488156919
"23213",0.489011818641578
"23214",0.375592885018661
"23215",0.299884846605467
"23216",0.364219663834549
"23217",0.506680108999823
"23218",0.453938216394273
"23219",0.530909058837867
"23220",0.517698861303327
"23221",0.371103672874004
"23222",0.38113672726272
"23223",0.265612610587566
"23224",0.497411367945138
"23225",0.423068448336611
"23226",0.238444063108589
"23227",0.269237947562111
"23228",0.328641906355167
"23229",0.439317711647373
"23230",0.322816601865049
"23231",0.433029772865597
"23232",0.490855456886267
"23233",0.504959820114343
"23234",0.32707846166245
"23235",0.410381067707254
"23236",0.506146426974208
"23237",0.442333082869948
"23238",0.298533733337198
"23239",0.370082757752611
"23240",0.357458302528776
"23241",0.349218622461148
"23242",0.375818723357326
"23243",0.388224505524284
"23244",0.342517566712964
"23245",0.430495065541849
"23246",0.374197193964518
"23247",0.35249825574327
"23248",0.406639392917398
"23249",0.412040898628675
"23250",0.473140102037997
"23251",0.416599146552775
"23252",0.459895118100748
"23253",0.447245895661032
"23254",0.360314438122131
"23255",0.246603097436116
"23256",0.457102158702159
"23257",0.363824805792209
"23258",0.340376269291062
"23259",0.305643952714005
"23260",0.417396982794748
"23261",0.380152134860212
"23262",0.527018386850511
"23263",0.446600507575116
"23264",0.229480886292739
"23265",0.325695670926982
"23266",0.333584018635147
"23267",0.34627148524048
"23268",0.194537217942714
"23269",0.382769701735176
"23270",0.453549937326164
"23271",0.362406738774767
"23272",0.450849560288403
"23273",0.471292214673909
"23274",0.583036605212233
"23275",0.627633264204066
"23276",0.393693180624536
"23277",0.409772740495516
"23278",0.415621613757895
"23279",0.578432302875222
"23280",0.578525920738058
"23281",0.28838105470416
"23282",0.415218065500352
"23283",0.31182057091929
"23284",0.487354661050809
"23285",0.40606217225736
"23286",0.549991335808484
"23287",0.378696306338773
"23288",0.320425078153934
"23289",0.33581496771612
"23290",0.454101288566952
"23291",0.398386790588995
"23292",0.509041066643527
"23293",0.291715040836098
"23294",0.350388084065625
"23295",0.278458101011232
"23296",0.39580395386622
"23297",0.303982753685002
"23298",0.187347691744004
"23299",0.550353052316939
"23300",0.28485959905669
"23301",0.579781259261737
"23302",0.451778941157925
"23303",0.473399232287885
"23304",0.48056296286215
"23305",0.30867191731141
"23306",0.511017636893758
"23307",0.388432919085416
"23308",0.416958372912832
"23309",0.314982694111132
"23310",0.224486714846755
"23311",0.303907090548617
"23312",0.268230317951062
"23313",0.39023243861872
"23314",0.536561576405606
"23315",0.505663930638549
"23316",0.391435002715489
"23317",0.290365302553277
"23318",0.307459278378514
"23319",0.417505086980215
"23320",0.221988829077695
"23321",0.447511153049537
"23322",0.330564580591547
"23323",0.592566345632718
"23324",0.367929111533905
"23325",0.456468512256017
"23326",0.476266879411806
"23327",0.497283848410784
"23328",0.466945575605955
"23329",0.375957928360227
"23330",0.410849889374629
"23331",0.302326923166792
"23332",0.284945922820187
"23333",0.360508158948557
"23334",0.387548907660068
"23335",0.536923584148032
"23336",0.415977896969599
"23337",0.426231193463559
"23338",0.364788497725258
"23339",0.392654242850423
"23340",0.244197575026466
"23341",0.240719714112217
"23342",0.472040556267101
"23343",0.40095125236245
"23344",0.406501423774041
"23345",0.421768830427916
"23346",0.373440364310925
"23347",0.496368206498589
"23348",0.265844184672619
"23349",0.458928982818515
"23350",0.511832445385928
"23351",0.436322189414847
"23352",0.505614048144754
"23353",0.353745655351907
"23354",0.32946335037672
"23355",0.349066985673845
"23356",0.406018619467656
"23357",0.389849450449135
"23358",0.506148150779012
"23359",0.27601557812648
"23360",0.535564305319828
"23361",0.595109975762087
"23362",0.281952692906277
"23363",0.457783811244554
"23364",0.510896387343938
"23365",0.288212907442952
"23366",0.395699717829109
"23367",0.401163178503576
"23368",0.520959812230862
"23369",0.471441464729207
"23370",0.434173472727842
"23371",0.47133373924533
"23372",0.560551746446822
"23373",0.33347259555094
"23374",0.273273245015426
"23375",0.447174248800866
"23376",0.344227074074986
"23377",0.562001625086821
"23378",0.330365009555661
"23379",0.355442856511725
"23380",0.380649474674359
"23381",0.543145848199835
"23382",0.435346089083757
"23383",0.541799294063651
"23384",0.419338882629699
"23385",0.465783583107241
"23386",0.657845311412366
"23387",0.393798359193217
"23388",0.462886327817241
"23389",0.311321397713149
"23390",0.328703824545611
"23391",0.537231120013963
"23392",0.509517461043788
"23393",0.416172954295839
"23394",0.270546530683346
"23395",0.522270975717026
"23396",0.411654692649879
"23397",0.509368835288487
"23398",0.441167464592501
"23399",0.370564149965145
"23400",0.23324969906398
"23401",0.25629911092409
"23402",0.513354617508113
"23403",0.254722271418057
"23404",0.394916021089353
"23405",0.39541775064054
"23406",0.330663863199849
"23407",0.617148602929564
"23408",0.326472022177502
"23409",0.567724081243768
"23410",0.481899073250775
"23411",0.438291438626399
"23412",0.399031844223126
"23413",0.509325207957858
"23414",0.29567078583836
"23415",0.401624469066162
"23416",0.190698656117319
"23417",0.603338011233966
"23418",0.455419500733192
"23419",0.570513016991642
"23420",0.430268029587408
"23421",0.441293043775562
"23422",0.387581777936045
"23423",0.410249358961666
"23424",0.355048856088819
"23425",0.370359492134311
"23426",0.416632770510671
"23427",0.506998569902155
"23428",0.484549870909127
"23429",0.461948805340166
"23430",0.511709791597809
"23431",0.563779001110333
"23432",0.331295520865166
"23433",0.437320525549321
"23434",0.441086310042547
"23435",0.261428491492394
"23436",0.40157386934251
"23437",0.296934799021953
"23438",0.492528733877833
"23439",0.39922748553828
"23440",0.473895711413596
"23441",0.417957004357746
"23442",0.369777678991975
"23443",0.31762066781415
"23444",0.261746943490473
"23445",0.393980237120169
"23446",0.446088817435531
"23447",0.400843310994448
"23448",0.268038059468599
"23449",0.38869934436682
"23450",0.44982996160444
"23451",0.284971869589872
"23452",0.514923692959984
"23453",0.489974358737596
"23454",0.296452457932142
"23455",0.494661310602043
"23456",0.623206892638487
"23457",0.338027658722362
"23458",0.276581592589589
"23459",0.488367446639453
"23460",0.253771620274455
"23461",0.505134803680497
"23462",0.502934248645193
"23463",0.330152469725331
"23464",0.353874502837291
"23465",0.318044844062359
"23466",0.422654674207992
"23467",0.326599309646159
"23468",0.367639271234441
"23469",0.331587517172349
"23470",0.269605979405047
"23471",0.363294655436291
"23472",0.284032291688553
"23473",0.346803350050319
"23474",0.502841919881809
